This is a test battery for tadmiss ran at 19-03-2024
Test description: Running brute force parallel (adjacency list)
Computational environment:  Common KVM processor with 4 GB of RAM running in Current operational system information: posix.uname_result(sysname='Linux', nodename='labic-vm-test', release='5.15.0-100-generic', version='#110-Ubuntu SMP Wed Feb 7 13:27:48 UTC 2024', machine='x86_64')
Original binary file name: app_BF-ADJACENCY
Default arguments given: " "
Default number of independent runs: 1 -- Default timelimit in seconds for each run: 21600 -- Default starting seed: 0
Amount of instances in this test battery: 206
Details about each failed run, overriden arguments, or repeated instances should be seen in the respective log file. You may also use the original json archived here for this same purpose.

+---------------------------+----------------------+-----------------------+------------------------------------------+---------------------------------------+---------+--------+-------------+-------------+
|       Instance Name       |        Subdir        | #Successes/#TotalRuns | Avg running time (s) (MIN/MAX) [std_dev] | Avg stretch index (MIN/MAX) [std_dev] | #Vertex | #Edges | Lower Bound | Total trees |
| !+jupiter/graph_6151.txt | jupiter/graph_6151/ |          1/1          |      244.972 (244.972/244.972) [0]       |              3 (3/3) [0]              |    12   |   38   |      2      |   59316507  |
| !+jupiter/graph_6154.txt | jupiter/graph_6154/ |          1/1          |      73.8829 (73.8829/73.8829) [0]       |              3 (3/3) [0]              |    12   |   35   |      2      |   23321124  |
| !+jupiter/graph_6158.txt | jupiter/graph_6158/ |          1/1          |      149.333 (149.333/149.333) [0]       |              3 (3/3) [0]              |    12   |   37   |      2      |   46246468  |
| !+jupiter/graph_6160.txt | jupiter/graph_6160/ |          1/1          |      213.889 (213.889/213.889) [0]       |              3 (3/3) [0]              |    12   |   37   |      2      |   46713276  |
| !+jupiter/graph_6161.txt | jupiter/graph_6161/ |          1/1          |      43.4945 (43.4945/43.4945) [0]       |              3 (3/3) [0]              |    12   |   35   |      2      |   16383173  |
| !+jupiter/graph_6174.txt | jupiter/graph_6174/ |          1/1          |      113.127 (113.127/113.127) [0]       |              3 (3/3) [0]              |    12   |   38   |      2      |   50196041  |
| !+jupiter/graph_6180.txt | jupiter/graph_6180/ |          1/1          |        23.541 (23.541/23.541) [0]        |              3 (3/3) [0]              |    12   |   33   |      2      |   7089689   |
| !+jupiter/graph_6183.txt | jupiter/graph_6183/ |          1/1          |      30.6946 (30.6946/30.6946) [0]       |              3 (3/3) [0]              |    12   |   34   |      2      |   13496283  |
| !+jupiter/graph_6189.txt | jupiter/graph_6189/ |          1/1          |     0.027386 (0.027386/0.027386) [0]     |              3 (3/3) [0]              |    12   |   34   |      3      |    15509    |
| !+jupiter/graph_6198.txt | jupiter/graph_6198/ |          1/1          |      84.2325 (84.2325/84.2325) [0]       |              3 (3/3) [0]              |    12   |   37   |      2      |   34909380  |
| !+jupiter/graph_6199.txt | jupiter/graph_6199/ |          1/1          |      50.8555 (50.8555/50.8555) [0]       |              3 (3/3) [0]              |    12   |   34   |      2      |   11787680  |
| !+jupiter/graph_6204.txt | jupiter/graph_6204/ |          1/1          |      80.7353 (80.7353/80.7353) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   29734602  |
| !+jupiter/graph_6205.txt | jupiter/graph_6205/ |          1/1          |      174.148 (174.148/174.148) [0]       |              3 (3/3) [0]              |    12   |   38   |      2      |   62258098  |
| !+jupiter/graph_6207.txt | jupiter/graph_6207/ |          1/1          |      2.10373 (2.10373/2.10373) [0]       |              3 (3/3) [0]              |    12   |   34   |      3      |   1260948   |
| !+jupiter/graph_6208.txt | jupiter/graph_6208/ |          1/1          |      51.3067 (51.3067/51.3067) [0]       |              3 (3/3) [0]              |    12   |   34   |      2      |   15040514  |
| !+jupiter/graph_6210.txt | jupiter/graph_6210/ |          1/1          |      0.00552 (0.00552/0.00552) [0]       |              2 (2/2) [0]              |    12   |   33   |      2      |      1      |
| !+jupiter/graph_6216.txt | jupiter/graph_6216/ |          1/1          |      66.9374 (66.9374/66.9374) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   22037403  |
| !+jupiter/graph_6222.txt | jupiter/graph_6222/ |          1/1          |      133.387 (133.387/133.387) [0]       |              3 (3/3) [0]              |    12   |   37   |      2      |   42115187  |
| !+jupiter/graph_6225.txt | jupiter/graph_6225/ |          1/1          |      77.2088 (77.2088/77.2088) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   22192009  |
| !+jupiter/graph_6226.txt | jupiter/graph_6226/ |          1/1          |     0.086935 (0.086935/0.086935) [0]     |              2 (2/2) [0]              |    12   |   34   |      2      |    43192    |
| !+jupiter/graph_6229.txt | jupiter/graph_6229/ |          1/1          |     0.129887 (0.129887/0.129887) [0]     |              2 (2/2) [0]              |    12   |   38   |      2      |    61249    |
| !+jupiter/graph_6233.txt | jupiter/graph_6233/ |          1/1          |      46.7798 (46.7798/46.7798) [0]       |              3 (3/3) [0]              |    12   |   34   |      2      |   15884213  |
| !+jupiter/graph_6237.txt | jupiter/graph_6237/ |          1/1          |      61.3217 (61.3217/61.3217) [0]       |              4 (4/4) [0]              |    12   |   34   |      3      |   20282318  |
| !+jupiter/graph_6248.txt | jupiter/graph_6248/ |          1/1          |      221.223 (221.223/221.223) [0]       |              3 (3/3) [0]              |    12   |   38   |      2      |   57856579  |
| !+jupiter/graph_6251.txt | jupiter/graph_6251/ |          1/1          |      183.081 (183.081/183.081) [0]       |              3 (3/3) [0]              |    12   |   38   |      2      |   58476835  |
| !+jupiter/graph_6262.txt | jupiter/graph_6262/ |          1/1          |     0.044728 (0.044728/0.044728) [0]     |              3 (3/3) [0]              |    12   |   37   |      3      |    17391    |
| !+jupiter/graph_6266.txt | jupiter/graph_6266/ |          1/1          |      143.893 (143.893/143.893) [0]       |              3 (3/3) [0]              |    12   |   37   |      2      |   45432212  |
| !+jupiter/graph_6270.txt | jupiter/graph_6270/ |          1/1          |      116.679 (116.679/116.679) [0]       |              3 (3/3) [0]              |    12   |   37   |      2      |   38230720  |
| !+jupiter/graph_6271.txt | jupiter/graph_6271/ |          1/1          |      34.4515 (34.4515/34.4515) [0]       |              3 (3/3) [0]              |    12   |   34   |      2      |   11817792  |
| !+jupiter/graph_6277.txt | jupiter/graph_6277/ |          1/1          |         59.24 (59.24/59.24) [0]          |              3 (3/3) [0]              |    12   |   36   |      2      |   23112106  |
| !+jupiter/graph_6282.txt | jupiter/graph_6282/ |          1/1          |      181.346 (181.346/181.346) [0]       |              3 (3/3) [0]              |    12   |   37   |      2      |   51653725  |
| !+jupiter/graph_6285.txt | jupiter/graph_6285/ |          1/1          |      58.0079 (58.0079/58.0079) [0]       |              2 (2/2) [0]              |    12   |   38   |      2      |   28372387  |
| !+jupiter/graph_6293.txt | jupiter/graph_6293/ |          1/1          |      208.383 (208.383/208.383) [0]       |              3 (3/3) [0]              |    12   |   38   |      2      |   51722388  |
| !+jupiter/graph_6294.txt | jupiter/graph_6294/ |          1/1          |      72.2375 (72.2375/72.2375) [0]       |              3 (3/3) [0]              |    12   |   35   |      2      |   21889619  |
| !+jupiter/graph_6299.txt | jupiter/graph_6299/ |          1/1          |      59.0883 (59.0883/59.0883) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   20285164  |
| !+jupiter/graph_6304.txt | jupiter/graph_6304/ |          1/1          |      141.205 (141.205/141.205) [0]       |              3 (3/3) [0]              |    12   |   38   |      2      |   66673490  |
| !+jupiter/graph_6308.txt | jupiter/graph_6308/ |          1/1          |      138.116 (138.116/138.116) [0]       |              3 (3/3) [0]              |    12   |   38   |      2      |   51900464  |
| !+jupiter/graph_6309.txt | jupiter/graph_6309/ |          1/1          |      33.9996 (33.9996/33.9996) [0]       |              3 (3/3) [0]              |    12   |   34   |      2      |   14278584  |
| !+jupiter/graph_6311.txt | jupiter/graph_6311/ |          1/1          |      229.837 (229.837/229.837) [0]       |              3 (3/3) [0]              |    12   |   38   |      2      |   64439028  |
| !+jupiter/graph_6315.txt | jupiter/graph_6315/ |          1/1          |      43.7367 (43.7367/43.7367) [0]       |              3 (3/3) [0]              |    12   |   35   |      2      |   16047115  |
| !+jupiter/graph_6319.txt | jupiter/graph_6319/ |          1/1          |        204.09 (204.09/204.09) [0]        |              3 (3/3) [0]              |    12   |   38   |      2      |   64173675  |
| !+jupiter/graph_6320.txt | jupiter/graph_6320/ |          1/1          |     0.010309 (0.010309/0.010309) [0]     |              3 (3/3) [0]              |    12   |   33   |      3      |     5088    |
| !+jupiter/graph_6321.txt | jupiter/graph_6321/ |          1/1          |      90.2693 (90.2693/90.2693) [0]       |              3 (3/3) [0]              |    12   |   35   |      2      |   16165756  |
| !+jupiter/graph_6341.txt | jupiter/graph_6341/ |          1/1          |        38.772 (38.772/38.772) [0]        |              3 (3/3) [0]              |    12   |   35   |      3      |   20722909  |
| !+jupiter/graph_6344.txt | jupiter/graph_6344/ |          1/1          |      133.311 (133.311/133.311) [0]       |              3 (3/3) [0]              |    12   |   37   |      2      |   41836176  |
| !+jupiter/graph_6348.txt | jupiter/graph_6348/ |          1/1          |      97.5436 (97.5436/97.5436) [0]       |              3 (3/3) [0]              |    12   |   37   |      2      |   31868392  |
| !+jupiter/graph_6364.txt | jupiter/graph_6364/ |          1/1          |        30.684 (30.684/30.684) [0]        |              3 (3/3) [0]              |    12   |   33   |      2      |   8189160   |
| !+jupiter/graph_6365.txt | jupiter/graph_6365/ |          1/1          |      142.541 (142.541/142.541) [0]       |              3 (3/3) [0]              |    12   |   38   |      2      |   60303680  |
| !+jupiter/graph_6377.txt | jupiter/graph_6377/ |          1/1          |      156.838 (156.838/156.838) [0]       |              3 (3/3) [0]              |    12   |   38   |      2      |   60015880  |
| !+jupiter/graph_6378.txt | jupiter/graph_6378/ |          1/1          |     0.035588 (0.035588/0.035588) [0]     |              3 (3/3) [0]              |    12   |   35   |      3      |    20097    |
| !+jupiter/graph_6381.txt | jupiter/graph_6381/ |          1/1          |     0.111331 (0.111331/0.111331) [0]     |              3 (3/3) [0]              |    12   |   34   |      3      |    67695    |
| !+jupiter/graph_6393.txt | jupiter/graph_6393/ |          1/1          |      61.6034 (61.6034/61.6034) [0]       |              3 (3/3) [0]              |    12   |   34   |      2      |   15026900  |
| !+jupiter/graph_6396.txt | jupiter/graph_6396/ |          1/1          |      86.0214 (86.0214/86.0214) [0]       |              3 (3/3) [0]              |    12   |   37   |      2      |   38014366  |
| !+jupiter/graph_6399.txt | jupiter/graph_6399/ |          1/1          |      48.7017 (48.7017/48.7017) [0]       |              3 (3/3) [0]              |    12   |   35   |      2      |   20502208  |
| !+jupiter/graph_6400.txt | jupiter/graph_6400/ |          1/1          |      181.492 (181.492/181.492) [0]       |              3 (3/3) [0]              |    12   |   38   |      2      |   47166884  |
| !+jupiter/graph_6402.txt | jupiter/graph_6402/ |          1/1          |      57.7207 (57.7207/57.7207) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   18758656  |
| !+jupiter/graph_6407.txt | jupiter/graph_6407/ |          1/1          |      5.51998 (5.51998/5.51998) [0]       |              3 (3/3) [0]              |    12   |   35   |      3      |   2934904   |
| !+jupiter/graph_6408.txt | jupiter/graph_6408/ |          1/1          |      68.4743 (68.4743/68.4743) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   28652664  |
| !+jupiter/graph_6412.txt | jupiter/graph_6412/ |          1/1          |      2.96618 (2.96618/2.96618) [0]       |              3 (3/3) [0]              |    12   |   34   |      3      |   1621954   |
| !+jupiter/graph_6419.txt | jupiter/graph_6419/ |          1/1          |        77.355 (77.355/77.355) [0]        |              3 (3/3) [0]              |    12   |   35   |      2      |   25956496  |
| !+jupiter/graph_6420.txt | jupiter/graph_6420/ |          1/1          |     0.852074 (0.852074/0.852074) [0]     |              3 (3/3) [0]              |    12   |   37   |      3      |    444451   |
| !+jupiter/graph_6421.txt | jupiter/graph_6421/ |          1/1          |      47.4648 (47.4648/47.4648) [0]       |              3 (3/3) [0]              |    12   |   35   |      2      |   19469538  |
| !+jupiter/graph_6424.txt | jupiter/graph_6424/ |          1/1          |      20.8162 (20.8162/20.8162) [0]       |              3 (3/3) [0]              |    12   |   33   |      2      |   8868285   |
| !+jupiter/graph_6425.txt | jupiter/graph_6425/ |          1/1          |      220.692 (220.692/220.692) [0]       |              3 (3/3) [0]              |    12   |   38   |      2      |   54363204  |
| !+jupiter/graph_6426.txt | jupiter/graph_6426/ |          1/1          |      74.1624 (74.1624/74.1624) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   27449011  |
| !+jupiter/graph_6431.txt | jupiter/graph_6431/ |          1/1          |     0.259675 (0.259675/0.259675) [0]     |              3 (3/3) [0]              |    12   |   34   |      3      |    146219   |
| !+jupiter/graph_6433.txt | jupiter/graph_6433/ |          1/1          |      1.12725 (1.12725/1.12725) [0]       |              3 (3/3) [0]              |    12   |   34   |      3      |    657477   |
| !+jupiter/graph_6434.txt | jupiter/graph_6434/ |          1/1          |     0.042633 (0.042633/0.042633) [0]     |              3 (3/3) [0]              |    12   |   38   |      3      |    24190    |
